ID,Year,Month,Species,Station,Wt/h,Nt/h,Swept_area_km2/h,Lon,Lat
6166,2017,1,Portunus trituberculatus,5262 ,0,0,0.13 ,120.5,38.25
6167,2017,1,Portunus trituberculatus,5251 ,0,0,0.13 ,120.25,38.25
6168,2017,1,Portunus trituberculatus,5151 ,0,0,0.13 ,119.75,38.25
6169,2017,1,Portunus trituberculatus,3894 ,0,0,0.13 ,120,38.5
6170,2017,1,Portunus trituberculatus,3951 ,0,0,0.13 ,120.25,38.75
6171,2017,1,Portunus trituberculatus,3994 ,0,0,0.13 ,120.5,38.5
6172,2017,1,Portunus trituberculatus,4051 ,0,0,0.13 ,120.75,38.75
6173,2017,1,Portunus trituberculatus,2694 ,50,1,0.13 ,121,39
6174,2017,1,Portunus trituberculatus,2651 ,0,0,0.13 ,120.75,39.25
6175,2017,1,Portunus trituberculatus,1394 ,0,0,0.13 ,121,39.5
6176,2017,1,Portunus trituberculatus,1451 ,0,0,0.13 ,120.75,39.75
6177,2017,1,Portunus trituberculatus,783 ,171,1.5,0.13 ,121.25,40
6178,2017,1,Portunus trituberculatus,762 ,0,0,0.13 ,121.5,40.25
6179,2017,1,Portunus trituberculatus,694 ,0,0,0.13 ,121,40
6180,2017,1,Portunus trituberculatus,1351 ,14,1,0.13 ,120.75,39.75
6181,2017,1,Portunus trituberculatus,594 ,0,0,0.13 ,120.5,40
6182,2017,1,Portunus trituberculatus,1251 ,0,0,0.13 ,120.25,39.75
6183,2017,1,Portunus trituberculatus,1294 ,0,0,0.13 ,120.5,39.5
6184,2017,1,Portunus trituberculatus,2551 ,3,1,0.13 ,120.25,39.25
6185,2017,1,Portunus trituberculatus,1194 ,0,0,0.13 ,120,39.5
6186,2017,1,Portunus trituberculatus,1183 ,122.6666667,4,0.13 ,119.75,39.5
6187,2017,1,Portunus trituberculatus,2451 ,0,0,0.13 ,119.75,39.25
6188,2017,1,Portunus trituberculatus,2394 ,0,0,0.13 ,119.5,39
6189,2017,1,Portunus trituberculatus,2494 ,0,0,0.13 ,120,39
6190,2017,1,Portunus trituberculatus,3851 ,0,0,0.13 ,119.75,38.75
6191,2017,1,Portunus trituberculatus,3794 ,0,0,0.13 ,119.5,38.5
6192,2017,1,Portunus trituberculatus,3751 ,37.71428571,1.714285714,0.13 ,119.25,38.75
6193,2017,1,Portunus trituberculatus,3651 ,0,0,0.13 ,118.75,38.75
6194,2017,1,Portunus trituberculatus,3562 ,16.5,1.5,0.13 ,118.5,38.75
6195,2017,1,Portunus trituberculatus,3551 ,0,0,0.13 ,118.25,38.75
6196,2017,1,Portunus trituberculatus,3594 ,24,1.714285714,0.13 ,118.5,38.5
6197,2017,1,Portunus trituberculatus,3683 ,25.71428571,1.714285714,0.13 ,118.75,38.5
6198,2017,1,Portunus trituberculatus,4951 ,18,3,0.13 ,118.75,38.25
6199,2017,1,Portunus trituberculatus,3694 ,0,0,0.13 ,119,38.5
6200,2017,1,Portunus trituberculatus,4962 ,3,1.5,0.13 ,119,38.25
6201,2017,1,Portunus trituberculatus,5051 ,0,0,0.13 ,119.25,38.25
6202,2017,1,Portunus trituberculatus,5083 ,36,1,0.13 ,119.25,38
6203,2017,1,Portunus trituberculatus,5094 ,0,0,0.13 ,119.5,38
6204,2017,1,Portunus trituberculatus,5183 ,0,0,0.13 ,119.75,38
6205,2017,1,Portunus trituberculatus,5194 ,0,0,0.13 ,120,38
6206,2017,1,Portunus trituberculatus,6251 ,0,0,0.13 ,119.75,37.75
6207,2017,1,Portunus trituberculatus,6162 ,0,0,0.13 ,119.5,37.75
6208,2017,1,Portunus trituberculatus,6151 ,0,0,0.13 ,119.25,37.75
6209,2017,1,Portunus trituberculatus,6183 ,0,0,0.13 ,119.25,37.5
6210,2017,1,Portunus trituberculatus,7262 ,0,0,0.13 ,119.5,37.25
6211,2017,1,Portunus trituberculatus,6194 ,0,0,0.13 ,119.5,37.5
6212,2017,1,Octopus ocellatus,6283 ,0,0,0.13 ,119.75,37.5
6213,2017,1,Octopus ocellatus,6262 ,0,0,0.13 ,120,37.75
6214,2017,1,Octopus ocellatus,6351 ,0,0,0.13 ,120.25,37.75
6215,2017,1,Octopus ocellatus,5294 ,0,0,0.13 ,120.5,38
6216,2017,1,Octopus ocellatus,5262 ,0,0,0.13 ,120.5,38.25
6217,2017,1,Octopus ocellatus,5251 ,0,0,0.13 ,120.25,38.25
6218,2017,1,Octopus ocellatus,5151 ,0,0,0.13 ,119.75,38.25
6219,2017,1,Octopus ocellatus,3894 ,253.3333333,2.666666667,0.13 ,120,38.5
6220,2017,1,Octopus ocellatus,3951 ,0,0,0.13 ,120.25,38.75
6221,2017,1,Octopus ocellatus,3994 ,176,2.666666667,0.13 ,120.5,38.5
6222,2017,1,Octopus ocellatus,4051 ,0,0,0.13 ,120.75,38.75
6223,2017,1,Octopus ocellatus,2694 ,0,0,0.13 ,121,39
6224,2017,1,Octopus ocellatus,2651 ,0,0,0.13 ,120.75,39.25
6225,2017,1,Octopus ocellatus,1394 ,118.5,3,0.13 ,121,39.5
6226,2017,1,Octopus ocellatus,1451 ,41,1,0.13 ,120.75,39.75
6227,2017,1,Octopus ocellatus,783 ,0,0,0.13 ,121.25,40
6228,2017,1,Octopus ocellatus,762 ,0,0,0.13 ,121.5,40.25
6229,2017,1,Octopus ocellatus,694 ,0,0,0.13 ,121,40
6230,2017,1,Octopus ocellatus,1351 ,813.3333333,12,0.13 ,120.75,39.75
6231,2017,1,Octopus ocellatus,594 ,321.6,7.2,0.13 ,120.5,40
6232,2017,1,Octopus ocellatus,1251 ,172.5,3,0.13 ,120.25,39.75
6233,2017,1,Octopus ocellatus,1294 ,2100,34.5,0.13 ,120.5,39.5
6234,2017,1,Octopus ocellatus,2551 ,9,1,0.13 ,120.25,39.25
6235,2017,1,Octopus ocellatus,1194 ,0,0,0.13 ,120,39.5
6236,2017,1,Octopus ocellatus,1183 ,42,1,0.13 ,119.75,39.5
6237,2017,1,Octopus ocellatus,2451 ,281.3333333,6.666666667,0.13 ,119.75,39.25
6238,2017,1,Octopus ocellatus,2394 ,0,0,0.13 ,119.5,39
6239,2017,1,Octopus ocellatus,2494 ,1042.5,18,0.13 ,120,39
6240,2017,1,Octopus ocellatus,3851 ,153,1.5,0.13 ,119.75,38.75
6241,2017,1,Octopus ocellatus,3794 ,163.5,4.5,0.13 ,119.5,38.5
6242,2017,1,Octopus ocellatus,3751 ,312,6.857142857,0.13 ,119.25,38.75
6243,2017,1,Octopus ocellatus,3651 ,256,4,0.13 ,118.75,38.75
6244,2017,1,Octopus ocellatus,3562 ,0,0,0.13 ,118.5,38.75
6245,2017,1,Octopus ocellatus,3551 ,670,10,0.13 ,118.25,38.75
6246,2017,1,Octopus ocellatus,3594 ,394.2857143,5.142857143,0.13 ,118.5,38.5
6247,2017,1,Octopus ocellatus,3683 ,240,1.714285714,0.13 ,118.75,38.5
6248,2017,1,Octopus ocellatus,4951 ,492,6,0.13 ,118.75,38.25
6249,2017,1,Octopus ocellatus,3694 ,0,0,0.13 ,119,38.5
6250,2017,1,Octopus ocellatus,4962 ,600,9,0.13 ,119,38.25
6251,2017,1,Octopus ocellatus,5051 ,0,0,0.13 ,119.25,38.25
6252,2017,1,Octopus ocellatus,5083 ,124,2.666666667,0.13 ,119.25,38
6253,2017,1,Octopus ocellatus,5094 ,0,0,0.13 ,119.5,38
6254,2017,1,Octopus ocellatus,5183 ,0,0,0.13 ,119.75,38
6255,2017,1,Octopus ocellatus,5194 ,963.4285714,10.28571429,0.13 ,120,38
6256,2017,1,Octopus ocellatus,6251 ,0,0,0.13 ,119.75,37.75
6257,2017,1,Octopus ocellatus,6162 ,0,0,0.13 ,119.5,37.75
6258,2017,1,Octopus ocellatus,6151 ,0,0,0.13 ,119.25,37.75
6259,2017,1,Octopus ocellatus,6183 ,0,0,0.13 ,119.25,37.5
6260,2017,1,Octopus ocellatus,7262 ,0,0,0.13 ,119.5,37.25
6261,2017,1,Octopus ocellatus,6194 ,0,0,0.13 ,119.5,37.5
6262,2017,1,Loliolus,6283 ,0,0,0.13 ,119.75,37.5
6263,2017,1,Loliolus,6262 ,59.33333333,12,0.13 ,120,37.75
6264,2017,1,Loliolus,6351 ,18,6,0.13 ,120.25,37.75
6265,2017,1,Loliolus,5294 ,44,14.66666667,0.13 ,120.5,38
6266,2017,1,Loliolus,5262 ,63.6,16.8,0.13 ,120.5,38.25
6267,2017,1,Loliolus,5251 ,14.66666667,5.333333333,0.13 ,120.25,38.25
6268,2017,1,Loliolus,5151 ,50.66666667,14.66666667,0.13 ,119.75,38.25
6269,2017,1,Loliolus,3894 ,129.3333333,37.33333333,0.13 ,120,38.5
6270,2017,1,Loliolus,3951 ,154.6666667,40,0.13 ,120.25,38.75
6271,2017,1,Loliolus,3994 ,74.66666667,20,0.13 ,120.5,38.5
6272,2017,1,Loliolus,4051 ,93.33333333,26.66666667,0.13 ,120.75,38.75
6273,2017,1,Loliolus,2694 ,53.33333333,14.66666667,0.13 ,121,39
6274,2017,1,Loliolus,2651 ,12.48,2.4,0.13 ,120.75,39.25
6275,2017,1,Loliolus,1394 ,0,0,0.13 ,121,39.5
6276,2017,1,Loliolus,1451 ,12.66666667,4,0.13 ,120.75,39.75
6277,2017,1,Loliolus,783 ,66,15,0.13 ,121.25,40
6278,2017,1,Loliolus,762 ,85.5,15,0.13 ,121.5,40.25
6279,2017,1,Loliolus,694 ,42.85714286,12,0.13 ,121,40
6280,2017,1,Loliolus,1351 ,68,20,0.13 ,120.75,39.75
6281,2017,1,Loliolus,594 ,35.52,4.8,0.13 ,120.5,40
6282,2017,1,Loliolus,1251 ,135,30,0.13 ,120.25,39.75
6283,2017,1,Loliolus,1294 ,87,18,0.13 ,120.5,39.5
6284,2017,1,Loliolus,2551 ,80,17.33333333,0.13 ,120.25,39.25
6285,2017,1,Loliolus,1194 ,46.5,13.5,0.13 ,120,39.5
6286,2017,1,Loliolus,1183 ,49.33333333,18.66666667,0.13 ,119.75,39.5
6287,2017,1,Loliolus,2451 ,50.66666667,18.66666667,0.13 ,119.75,39.25
6288,2017,1,Loliolus,2394 ,84,25.5,0.13 ,119.5,39
6289,2017,1,Loliolus,2494 ,102,25.5,0.13 ,120,39
6290,2017,1,Loliolus,3851 ,32.55,4.5,0.13 ,119.75,38.75
6291,2017,1,Loliolus,3794 ,138,46.5,0.13 ,119.5,38.5
6292,2017,1,Loliolus,3751 ,41.14285714,15.42857143,0.13 ,119.25,38.75
6293,2017,1,Loliolus,3651 ,16,4,0.13 ,118.75,38.75
6294,2017,1,Loliolus,3562 ,2.25,1.5,0.13 ,118.5,38.75
6295,2017,1,Loliolus,3551 ,0,0,0.13 ,118.25,38.75
6296,2017,1,Loliolus,3594 ,0,0,0.13 ,118.5,38.5
6297,2017,1,Loliolus,3683 ,0,0,0.13 ,118.75,38.5
6298,2017,1,Loliolus,4951 ,0,0,0.13 ,118.75,38.25
6299,2017,1,Loliolus,3694 ,0,0,0.13 ,119,38.5
6300,2017,1,Loliolus,4962 ,0,0,0.13 ,119,38.25
6301,2017,1,Loliolus,5051 ,0,0,0.13 ,119.25,38.25
6302,2017,1,Loliolus,5083 ,0,0,0.13 ,119.25,38
6303,2017,1,Loliolus,5094 ,505.7142857,5.142857143,0.13 ,119.5,38
6304,2017,1,Loliolus,5183 ,0,0,0.13 ,119.75,38
6305,2017,1,Loliolus,5194 ,75.42857143,22.28571429,0.13 ,120,38
6306,2017,1,Loliolus,6251 ,61.71428571,15.42857143,0.13 ,119.75,37.75
6307,2017,1,Loliolus,6162 ,0,0,0.13 ,119.5,37.75
6308,2017,1,Loliolus,6151 ,0,0,0.13 ,119.25,37.75
6309,2017,1,Loliolus,6183 ,0,0,0.13 ,119.25,37.5
6310,2017,1,Loliolus,7262 ,0,0,0.13 ,119.5,37.25
6311,2017,1,Loliolus,6194 ,0,0,0.13 ,119.5,37.5
6312,2017,1,Larimichthys polyactis,6283 ,0,0,0.13 ,119.75,37.5
6313,2017,1,Larimichthys polyactis,6262 ,0,0,0.13 ,120,37.75
6314,2017,1,Larimichthys polyactis,6351 ,0,0,0.13 ,120.25,37.75
6315,2017,1,Larimichthys polyactis,5294 ,0,0,0.13 ,120.5,38
6316,2017,1,Larimichthys polyactis,5262 ,0,0,0.13 ,120.5,38.25
6317,2017,1,Larimichthys polyactis,5251 ,0,0,0.13 ,120.25,38.25
6318,2017,1,Larimichthys polyactis,5151 ,0,0,0.13 ,119.75,38.25
6319,2017,1,Larimichthys polyactis,3894 ,0,0,0.13 ,120,38.5
6320,2017,1,Larimichthys polyactis,3951 ,0,0,0.13 ,120.25,38.75
6321,2017,1,Larimichthys polyactis,3994 ,0,0,0.13 ,120.5,38.5
6322,2017,1,Larimichthys polyactis,4051 ,0,0,0.13 ,120.75,38.75
6323,2017,1,Larimichthys polyactis,2694 ,0,0,0.13 ,121,39
6324,2017,1,Larimichthys polyactis,2651 ,0,0,0.13 ,120.75,39.25
6325,2017,1,Larimichthys polyactis,1394 ,0,0,0.13 ,121,39.5
6326,2017,1,Larimichthys polyactis,1451 ,0,0,0.13 ,120.75,39.75
6327,2017,1,Larimichthys polyactis,783 ,0,0,0.13 ,121.25,40
6328,2017,1,Larimichthys polyactis,762 ,0,0,0.13 ,121.5,40.25
6329,2017,1,Larimichthys polyactis,694 ,0,0,0.13 ,121,40
6330,2017,1,Larimichthys polyactis,1351 ,0,0,0.13 ,120.75,39.75
6331,2017,1,Larimichthys polyactis,594 ,0,0,0.13 ,120.5,40
6332,2017,1,Larimichthys polyactis,1251 ,0,0,0.13 ,120.25,39.75
6333,2017,1,Larimichthys polyactis,1294 ,0,0,0.13 ,120.5,39.5
6334,2017,1,Larimichthys polyactis,2551 ,0,0,0.13 ,120.25,39.25
6335,2017,1,Larimichthys polyactis,1194 ,0,0,0.13 ,120,39.5
6336,2017,1,Larimichthys polyactis,1183 ,0,0,0.13 ,119.75,39.5
6337,2017,1,Larimichthys polyactis,2451 ,0,0,0.13 ,119.75,39.25
6338,2017,1,Larimichthys polyactis,2394 ,0,0,0.13 ,119.5,39
6339,2017,1,Larimichthys polyactis,2494 ,0,0,0.13 ,120,39
6340,2017,1,Larimichthys polyactis,3851 ,0,0,0.13 ,119.75,38.75
6341,2017,1,Larimichthys polyactis,3794 ,0,0,0.13 ,119.5,38.5
6342,2017,1,Larimichthys polyactis,3751 ,0,0,0.13 ,119.25,38.75
6343,2017,1,Larimichthys polyactis,3651 ,0,0,0.13 ,118.75,38.75
6344,2017,1,Larimichthys polyactis,3562 ,0,0,0.13 ,118.5,38.75
6345,2017,1,Larimichthys polyactis,3551 ,0,0,0.13 ,118.25,38.75
6346,2017,1,Larimichthys polyactis,3594 ,0,0,0.13 ,118.5,38.5
6347,2017,1,Larimichthys polyactis,3683 ,0,0,0.13 ,118.75,38.5
6348,2017,1,Larimichthys polyactis,4951 ,0,0,0.13 ,118.75,38.25
6349,2017,1,Larimichthys polyactis,3694 ,0,0,0.13 ,119,38.5
6350,2017,1,Larimichthys polyactis,4962 ,0,0,0.13 ,119,38.25
6351,2017,1,Larimichthys polyactis,5051 ,0,0,0.13 ,119.25,38.25
6352,2017,1,Larimichthys polyactis,5083 ,0,0,0.13 ,119.25,38
6353,2017,1,Larimichthys polyactis,5094 ,0,0,0.13 ,119.5,38
6354,2017,1,Larimichthys polyactis,5183 ,0,0,0.13 ,119.75,38
6355,2017,1,Larimichthys polyactis,5194 ,0,0,0.13 ,120,38
6356,2017,1,Larimichthys polyactis,6251 ,0,0,0.13 ,119.75,37.75
6357,2017,1,Larimichthys polyactis,6162 ,0,0,0.13 ,119.5,37.75
6358,2017,1,Larimichthys polyactis,6151 ,0,0,0.13 ,119.25,37.75
6359,2017,1,Larimichthys polyactis,6183 ,0,0,0.13 ,119.25,37.5
6360,2017,1,Larimichthys polyactis,7262 ,0,0,0.13 ,119.5,37.25
6361,2017,1,Larimichthys polyactis,6194 ,0,0,0.13 ,119.5,37.5
6362,2016,1,Portunus trituberculatus,7252 ,0,0,0.13 ,119.33,37.25
6363,2016,1,Portunus trituberculatus,6183 ,0,0,0.13 ,119.25,37.5
6364,2016,1,Portunus trituberculatus,6251 ,0,0,0.13 ,119.75,37.75
6365,2016,1,Portunus trituberculatus,6351 ,0,0,0.13 ,120.25,37.75
6366,2016,1,Portunus trituberculatus,5274 ,0,0,0.13 ,120.15,38
6367,2016,1,Portunus trituberculatus,5251 ,0,0,0.13 ,120.25,38.25
6368,2016,1,Portunus trituberculatus,3994 ,0,0,0.13 ,120.5,38.5
6369,2016,1,Portunus trituberculatus,3951 ,0,0,0.13 ,120.25,38.75
6370,2016,1,Portunus trituberculatus,2594 ,0,0,0.13 ,120.5,39
6371,2016,1,Portunus trituberculatus,1294 ,0,0,0.13 ,120.5,39.5
6372,2016,1,Portunus trituberculatus,2651 ,0,0,0.13 ,120.75,39.25
6373,2016,1,Portunus trituberculatus,1394 ,0,0,0.13 ,121,39.5
6374,2016,1,Portunus trituberculatus,1351 ,0,0,0.13 ,120.75,39.75
6375,2016,1,Portunus trituberculatus,694 ,0,0,0.13 ,121,40
6376,2016,1,Portunus trituberculatus,794 ,0,0,0.13 ,122.5,40
6377,2016,1,Portunus trituberculatus,751 ,0,0,0.13 ,121.25,40.25
6378,2016,1,Portunus trituberculatus,651 ,0,0,0.13 ,120.75,40.25
6379,2016,1,Portunus trituberculatus,5183 ,0,0,0.13 ,119.75,38
6380,2016,1,Portunus trituberculatus,5151 ,0,0,0.13 ,119.75,38.25
6381,2016,1,Portunus trituberculatus,3794 ,0,0,0.13 ,119.5,38.5
6382,2016,1,Portunus trituberculatus,3851 ,0,0,0.13 ,119.75,38.75
6383,2016,1,Portunus trituberculatus,2394 ,0,0,0.13 ,119.26,39
6384,2016,1,Portunus trituberculatus,3751 ,0,0,0.13 ,119.25,38.75
6385,2016,1,Portunus trituberculatus,3651 ,0,0,0.13 ,118.75,38.75
6386,2016,1,Portunus trituberculatus,3562 ,0,0,0.13 ,118.5,38.75
6387,2016,1,Portunus trituberculatus,3551 ,0,0,0.13 ,118.25,38.75
6388,2016,1,Portunus trituberculatus,3574 ,0,0,0.13 ,118.25,38.5
6389,2016,1,Portunus trituberculatus,3584 ,0,0,0.13 ,118.33,38.5
6390,2016,1,Portunus trituberculatus,3674 ,0,0,0.13 ,118.66,38.5
6391,2016,1,Portunus trituberculatus,3694 ,0,0,0.13 ,119,38.5
6392,2016,1,Portunus trituberculatus,4934 ,0,0,0.13 ,119,38.33
6393,2016,1,Portunus trituberculatus,5051 ,0,0,0.13 ,119.25,38.25
6394,2016,1,Portunus trituberculatus,5084 ,6.479764372,1.090869423,0.13 ,119.33,38
6395,2016,1,Portunus trituberculatus,6162 ,0,0,0.13 ,119.5,37.75
6396,2016,1,Portunus trituberculatus,6274 ,0,0,0.13 ,119.66,37.5
6397,2016,1,Oratosquilla oratoria,7252 ,0,0,0.13 ,119.33,37.25
6398,2016,1,Oratosquilla oratoria,6183 ,35.99712023,4.799616031,0.13 ,119.25,37.5
6399,2016,1,Oratosquilla oratoria,6251 ,0,0,0.13 ,119.75,37.75
6400,2016,1,Oratosquilla oratoria,6351 ,0,0,0.13 ,120.25,37.75
6401,2016,1,Oratosquilla oratoria,5274 ,0,0,0.13 ,120.15,38
6402,2016,1,Oratosquilla oratoria,5251 ,0,0,0.13 ,120.25,38.25
6403,2016,1,Oratosquilla oratoria,3994 ,0,0,0.13 ,120.5,38.5
6404,2016,1,Oratosquilla oratoria,3951 ,0,0,0.13 ,120.25,38.75
6405,2016,1,Oratosquilla oratoria,2594 ,0,0,0.13 ,120.5,39
6406,2016,1,Oratosquilla oratoria,1294 ,0,0,0.13 ,120.5,39.5
6407,2016,1,Oratosquilla oratoria,2651 ,0,0,0.13 ,120.75,39.25
6408,2016,1,Oratosquilla oratoria,1394 ,0,0,0.13 ,121,39.5
6409,2016,1,Oratosquilla oratoria,1351 ,0,0,0.13 ,120.75,39.75
6410,2016,1,Oratosquilla oratoria,694 ,0.872695538,1.090869423,0.13 ,121,40
6411,2016,1,Oratosquilla oratoria,794 ,6.413571946,2.068894176,0.13 ,122.5,40
6412,2016,1,Oratosquilla oratoria,751 ,57.94616835,3.428767358,0.13 ,121.25,40.25
6413,2016,1,Oratosquilla oratoria,651 ,7.615091727,2.307603554,0.13 ,120.75,40.25
6414,2016,1,Oratosquilla oratoria,5183 ,0,0,0.13 ,119.75,38
6415,2016,1,Oratosquilla oratoria,5151 ,0,0,0.13 ,119.75,38.25
6416,2016,1,Oratosquilla oratoria,3794 ,0,0,0.13 ,119.5,38.5
6417,2016,1,Oratosquilla oratoria,3851 ,0,0,0.13 ,119.75,38.75
6418,2016,1,Oratosquilla oratoria,2394 ,0,0,0.13 ,119.26,39
6419,2016,1,Oratosquilla oratoria,3751 ,0,0,0.13 ,119.25,38.75
6420,2016,1,Oratosquilla oratoria,3651 ,0,0,0.13 ,118.75,38.75
6421,2016,1,Oratosquilla oratoria,3562 ,0,0,0.13 ,118.5,38.75
6422,2016,1,Oratosquilla oratoria,3551 ,0,0,0.13 ,118.25,38.75
6423,2016,1,Oratosquilla oratoria,3574 ,0,0,0.13 ,118.25,38.5
6424,2016,1,Oratosquilla oratoria,3584 ,0,0,0.13 ,118.33,38.5
6425,2016,1,Oratosquilla oratoria,3674 ,0,0,0.13 ,118.66,38.5
6426,2016,1,Oratosquilla oratoria,3694 ,0,0,0.13 ,119,38.5
6427,2016,1,Oratosquilla oratoria,4934 ,0,0,0.13 ,119,38.33
6428,2016,1,Oratosquilla oratoria,5051 ,0,0,0.13 ,119.25,38.25
6429,2016,1,Oratosquilla oratoria,5084 ,6.916112141,1.090869423,0.13 ,119.33,38
6430,2016,1,Oratosquilla oratoria,6162 ,15.18305375,1.224439819,0.13 ,119.5,37.75
6431,2016,1,Oratosquilla oratoria,6274 ,30.32521301,2.400096004,0.13 ,119.66,37.5
6432,2016,1,Octopus ocellatus,7252 ,0,0,0.13 ,119.33,37.25
6433,2016,1,Octopus ocellatus,6183 ,0,0,0.13 ,119.25,37.5
6434,2016,1,Octopus ocellatus,6251 ,0,0,0.13 ,119.75,37.75
6435,2016,1,Octopus ocellatus,6351 ,0,0,0.13 ,120.25,37.75
6436,2016,1,Octopus ocellatus,5274 ,0,0,0.13 ,120.15,38
6437,2016,1,Octopus ocellatus,5251 ,0,0,0.13 ,120.25,38.25
6438,2016,1,Octopus ocellatus,3994 ,92.30414215,1.153801777,0.13 ,120.5,38.5
6439,2016,1,Octopus ocellatus,3951 ,0,0,0.13 ,120.25,38.75
6440,2016,1,Octopus ocellatus,2594 ,0,0,0.13 ,120.5,39
6441,2016,1,Octopus ocellatus,1294 ,0,0,0.13 ,120.5,39.5
6442,2016,1,Octopus ocellatus,2651 ,0,0,0.13 ,120.75,39.25
6443,2016,1,Octopus ocellatus,1394 ,0,0,0.13 ,121,39.5
6444,2016,1,Octopus ocellatus,1351 ,0,0,0.13 ,120.75,39.75
6445,2016,1,Octopus ocellatus,694 ,0,0,0.13 ,121,40
6446,2016,1,Octopus ocellatus,794 ,0,0,0.13 ,122.5,40
6447,2016,1,Octopus ocellatus,751 ,0,0,0.13 ,121.25,40.25
6448,2016,1,Octopus ocellatus,651 ,46.15207107,1.153801777,0.13 ,120.75,40.25
6449,2016,1,Octopus ocellatus,5183 ,0,0,0.13 ,119.75,38
6450,2016,1,Octopus ocellatus,5151 ,0,0,0.13 ,119.75,38.25
6451,2016,1,Octopus ocellatus,3794 ,0,0,0.13 ,119.5,38.5
6452,2016,1,Octopus ocellatus,3851 ,69.22810661,1.153801777,0.13 ,119.75,38.75
6453,2016,1,Octopus ocellatus,2394 ,330.0132005,4.800192008,0.13 ,119.26,39
6454,2016,1,Octopus ocellatus,3751 ,65.45216538,1.090869423,0.13 ,119.25,38.75
6455,2016,1,Octopus ocellatus,3651 ,0,0,0.13 ,118.75,38.75
6456,2016,1,Octopus ocellatus,3562 ,144.2252221,2.307603554,0.13 ,118.5,38.75
6457,2016,1,Octopus ocellatus,3551 ,0,0,0.13 ,118.25,38.75
6458,2016,1,Octopus ocellatus,3574 ,0,0,0.13 ,118.25,38.5
6459,2016,1,Octopus ocellatus,3584 ,0,0,0.13 ,118.33,38.5
6460,2016,1,Octopus ocellatus,3674 ,0,0,0.13 ,118.66,38.5
6461,2016,1,Octopus ocellatus,3694 ,17.80871235,1.200048002,0.13 ,119,38.5
6462,2016,1,Octopus ocellatus,4934 ,0,0,0.13 ,119,38.33
6463,2016,1,Octopus ocellatus,5051 ,207.6843198,2.307603554,0.13 ,119.25,38.25
6464,2016,1,Octopus ocellatus,5084 ,115.6648849,1.090869423,0.13 ,119.33,38
6465,2016,1,Octopus ocellatus,6162 ,0,0,0.13 ,119.5,37.75
6466,2016,1,Octopus ocellatus,6274 ,0,0,0.13 ,119.66,37.5
6467,2016,1,Loliolus,7252 ,0,0,0.13 ,119.33,37.25
6468,2016,1,Loliolus,6183 ,0,0,0.13 ,119.25,37.5
6469,2016,1,Loliolus,6251 ,0,0,0.13 ,119.75,37.75
6470,2016,1,Loliolus,6351 ,0,0,0.13 ,120.25,37.75
6471,2016,1,Loliolus,5274 ,0,0,0.13 ,120.15,38
6472,2016,1,Loliolus,5251 ,0,0,0.13 ,120.25,38.25
6473,2016,1,Loliolus,3994 ,14.9994231,8.076612438,0.13 ,120.5,38.5
6474,2016,1,Loliolus,3951 ,1.476866274,1.153801777,0.13 ,120.25,38.75
6475,2016,1,Loliolus,2594 ,4.163095384,1.224439819,0.13 ,120.5,39
6476,2016,1,Loliolus,1294 ,0,0,0.13 ,120.5,39.5
6477,2016,1,Loliolus,2651 ,0,0,0.13 ,120.75,39.25
6478,2016,1,Loliolus,1394 ,0,0,0.13 ,121,39.5
6479,2016,1,Loliolus,1351 ,0,0,0.13 ,120.75,39.75
6480,2016,1,Loliolus,694 ,0,0,0.13 ,121,40
6481,2016,1,Loliolus,794 ,0,0,0.13 ,122.5,40
6482,2016,1,Loliolus,751 ,0,0,0.13 ,121.25,40.25
6483,2016,1,Loliolus,651 ,0,0,0.13 ,120.75,40.25
6484,2016,1,Loliolus,5183 ,0,0,0.13 ,119.75,38
6485,2016,1,Loliolus,5151 ,0,0,0.13 ,119.75,38.25
6486,2016,1,Loliolus,3794 ,0,0,0.13 ,119.5,38.5
6487,2016,1,Loliolus,3851 ,0,0,0.13 ,119.75,38.75
6488,2016,1,Loliolus,2394 ,0,0,0.13 ,119.26,39
6489,2016,1,Loliolus,3751 ,0,0,0.13 ,119.25,38.75
6490,2016,1,Loliolus,3651 ,0,0,0.13 ,118.75,38.75
6491,2016,1,Loliolus,3562 ,0,0,0.13 ,118.5,38.75
6492,2016,1,Loliolus,3551 ,0,0,0.13 ,118.25,38.75
6493,2016,1,Loliolus,3574 ,0,0,0.13 ,118.25,38.5
6494,2016,1,Loliolus,3584 ,0,0,0.13 ,118.33,38.5
6495,2016,1,Loliolus,3674 ,0,0,0.13 ,118.66,38.5
6496,2016,1,Loliolus,3694 ,0,0,0.13 ,119,38.5
6497,2016,1,Loliolus,4934 ,0,0,0.13 ,119,38.33
6498,2016,1,Loliolus,5051 ,0,0,0.13 ,119.25,38.25
6499,2016,1,Loliolus,5084 ,0,0,0.13 ,119.33,38
6500,2016,1,Loliolus,6162 ,0,0,0.13 ,119.5,37.75
6501,2016,1,Loliolus,6274 ,0,0,0.13 ,119.66,37.5
6502,2016,1,Engraulis japonicus,7252 ,0,0,0.13 ,119.33,37.25
6503,2016,1,Engraulis japonicus,6183 ,0,0,0.13 ,119.25,37.5
6504,2016,1,Engraulis japonicus,6251 ,0,0,0.13 ,119.75,37.75
6505,2016,1,Engraulis japonicus,6351 ,0,0,0.13 ,120.25,37.75
